product_query,video_id,video_title,video_url,channel_name,published_at,view_count,comment_count,video_like_count,comment_id,author_name,comment_text,cleaned_comment_text,comment_like_count,detected_language,updated_at,sentiment_label,aspect_label,review_notes,is_empty,is_deleted,is_short_comment,is_single_word,is_spam,is_removed_by_cleaning,is_translated,is_ambiguous,is_future_demand,is_language_error,is_question,is_unrelated
Steam Deck,g291trLaqTA,Even The Steam Deck Got Hit,https://www.youtube.com/watch?v=g291trLaqTA,Dave2D,2026-05-30T16:47:17Z,331923,1814,13653.0,UgzvI38jQ8mNk7T4eyt4AaABAg,@toliet123,The world when Im finally an adult: 😢,the world when im finally an adult: 😢,0,english,2026-06-02T17:25:06Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Steam Deck,#NAME?,Is the Steam Deck OLED Worth It in 2026?,https://www.youtube.com/watch?v=-ksz-zFhmGA,Jon Valiagas,2026-02-21T15:00:01Z,184688,394,3335.0,Ugw6LpaCt1yEXmcxpbZ4AaABAg,@kroganforce3891,"Pets feel like children?
People with no kids always  says that xD.",pets feel like children? people with no kids always says that xd.,0,english,2026-05-27T01:26:49Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Steam Deck,sYqisoq8Yp4,Should You Buy Steam Deck in 2025? Ft. Steam Deck OLED,https://www.youtube.com/watch?v=sYqisoq8Yp4,Venom's Tech,2024-12-24T16:21:03Z,211899,591,6572.0,Ugx-tRiEdu9zyR6nz4B4AaABAg,@JatinAgarwal-u7i,Can you please review the 1X player X1,can you please review the 1x player x1,0,english,2025-01-26T10:03:33Z,Neutral,Other,Question,False,False,False,False,False,False,False,0,0,0,1,0
Steam Deck,QoGV9pqqYrk,Nintendo Switch 2 vs. Steam Deck!,https://www.youtube.com/watch?v=QoGV9pqqYrk,EmSwizzle,2025-08-21T19:00:22Z,9331948,2259,154254.0,UgziyDiVS5XCJT-64TN4AaABAg,@BabyPhoenixFood,You have no friends.. what's the point of that? 😂😂😂,you have no friends. what's the point of that? 😂😂😂,0,english,2026-05-05T02:05:01Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Steam Deck,WmyomoDTj0A,I Can No Longer Recommend the Steam Deck...,https://www.youtube.com/watch?v=WmyomoDTj0A,Nick Flip,2026-05-30T14:00:02Z,19897,454,512.0,UgxjyYIOnilIcE649sN4AaABAg,@Buck_Bentley,"Hopefully our gamer president, Donald J. Trump can look into this issue. This is not what we voted for! 😢🇮🇱🥇","hopefully our gamer president, donald j. trump can look into this issue. this is not what we voted for! 😢🇮🇱🥇",0,english,2026-05-30T23:47:58Z,Negative,Price,Ambiguous,False,False,False,False,False,False,False,1,0,0,0,0
Steam Deck,581EzlDCJyw,A Harsh Truth I Realized After Buying A Steam Deck,https://www.youtube.com/watch?v=581EzlDCJyw,Aman,2026-03-21T00:00:06Z,34098,161,1150.0,Ugz-Yrpg5xTyB8D--iZ4AaABAg,@FARIS_gabut,"Why don't you choose Lenovo Legion Go S?
(Steamos)",why don't you choose lenovo legion go s? (steamos),1,english,2026-03-22T03:57:13Z,Negative,Competition,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,UgxrKvmj9vWV5tFUcDJ4AaABAg,@guillemcito123,Nunchuk 🥵🥵🥵,nunchuk 🥵🥵🥵,0,english,2026-05-15T15:00:56Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgyCHb-Gfr0QqtSM-p94AaABAg,@AMZ192,The best tech channel and best tech guy i have ever seen😊,the best tech channel and best tech guy i have ever seen😊,0,english,2025-10-08T11:15:50Z,Positive,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,Anxm6kL6dDg,Unboxing the Nintendo Switch OLED Model!,https://www.youtube.com/watch?v=Anxm6kL6dDg,danomak,2021-10-26T18:35:23Z,7311591,1877,294263.0,UgzUw_964cbg1t_26NV4AaABAg,@chimaobichukwu4088,Where can i buy it😮,where can i buy it😮,0,english,2026-06-03T21:33:47Z,Neutral,Other,Question,False,False,False,False,False,False,False,0,0,0,1,0
Nintendo Switch,#NAME?,My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98,Marques Brownlee,2025-07-03T19:44:30Z,3540788,4665,77430.0,UgzeFjgCsRUBP6gL-Bd4AaABAg,@davidstahl1819,"I believe it's all about distracting the masses to rent compute. No more hardware , rent PC's and consoles from the datacenters. We must resist , no keycards, no subscriptions, no cloud usage. Just a nice machine we own and rhe software that goes along with it without the need for a log in or an internet connection.","i believe it's all about distracting the masses to rent compute. no more hardware , rent pc's and consoles from the datacenters. we must resist , no keycards, no subscriptions, no cloud usage. just a nice machine we own and rhe software that goes along with it without the need for a log in or an internet connection.",0,english,2026-01-13T17:53:10Z,Negative,Other,Ambiguous,False,False,False,False,False,False,False,1,0,0,0,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,Ugzn3TjDk7Hacu427u94AaABAg,@summerkand1072,Can you buy,can you buy,0,english,2026-01-31T01:31:32Z,Neutral,Other,Question,False,False,False,False,False,False,False,0,0,0,1,0
Nintendo Switch,1uEYIGw74cc,New Nintendo switch 2 games are too expensive!! #nintendo #Nintendoswitch,https://www.youtube.com/watch?v=1uEYIGw74cc,NDSrevival,2025-04-27T05:30:48Z,1958860,457,14113.0,UgzIEb2QctFhSriL-jZ4AaABAg,@Théo-m5l,Comment ça se fait qu'il arrive à jouer à GTA 5😂,comment ça se fait qu'il arrive à jouer à gta 5😂,0,english,2026-04-17T13:33:12Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,Ugxlsbo9QX2Z4pxnv394AaABAg,@sameerbaraik1502,Dairy milk se jyada tofi bikti he to kya tofi jyada tasty 😋😋 ho jayegi 🤣🤣🤣🤣,dairy milk se jyada tofi bikti he to what tofi jyada tasty 😋😋 are jayegi 🤣🤣🤣🤣,0,hinglish,2026-04-04T20:56:38Z,Negative,Other,Ambiguous,False,False,False,False,False,False,True,1,0,0,0,0
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgwQe_lJx_TZXWwpvLB4AaABAg,@MaximDrobiazgho,Now 500$ seitch is switch 2,now 500$ seitch is switch 2,0,english,2026-03-23T22:50:52Z,Negative,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,NxRdYFYyeOo,💞 Nintendo switch unboxing ✨🎀,https://www.youtube.com/watch?v=NxRdYFYyeOo,ROSE F W,2024-12-31T02:24:35Z,22019105,899,211333.0,UgwLyvdqweIBTQXRwoZ4AaABAg,@pedrotorresmoran624,Nintendo switch,nintendo switch,0,english,2026-01-28T22:36:22Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,Ugw_tAviIpKbJZzkpJh4AaABAg,@wheniambored8893,For a tech YouTuber pretty stupid to keep on comparing it to a ps5 they are different consoles for different style of games,for a tech youtuber pretty stupid to keep on comparing it to a ps5 they are different consoles for different style of games,3,english,2026-03-25T05:48:34Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,Ugw3dQLLn6mJ_hc0fkR4AaABAg,@ncopas,My fav is the 300$ switch because it's the only hybrid one that plays Nintendo games,my fav is the 300$ switch because it's the only hybrid one that plays nintendo games,0,english,2026-01-25T17:18:41Z,Positive,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgyAXOkZIXtDK_qz_IR4AaABAg,@jessicacrawford5083,he's been sued by Nintendo 64 times now,he's been sued by nintendo 64 times now,0,english,2026-05-25T00:26:28Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgzjsJfrK2uWv7Ac13J4AaABAg,@SergioRodriguez-rm7ne,There is a ps5 portable,there is a ps5 portable,0,english,2026-05-03T22:56:26Z,Negative,Competition,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,UgzWmbkjDfVgaOmfUsd4AaABAg,@Dima_Toothless,Im waiting till switch 2 getting modded,im waiting till switch 2 getting modded,0,english,2026-01-06T04:21:28Z,Neutral,Purchase Intent,Future Demand,False,False,False,False,False,False,False,0,1,0,0,0
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgzzJ-HrtWr_bMlOBLF4AaABAg,@GodvelocityGodvelocity,"Maine tere video pe report mar diya hai too kuch bhi bol raha tha na masod. Tune jo information bataya wo sab bass console se bad sides tha . Good sides to tube bataya hi nahi. Tu bina good sides bataya tu kaise bol sakta hai ki wo console kharab hai tuje pasand nahi to mat le na. Tu Sony Ps ka 14 hai so tu ussi wajah to other consoles ko kuch bhi bolega, yahi reason hai jis wajah se tu switch 2 ko hate de raha hai.","i your video pe report mar diya is too anything say raha was no masod. tune jo information bataya that all bass console se bad sides was . good sides to tube bataya hi not. tu without good sides bataya tu how say sakta is ki that console bad is tuje pasand not to dont take no. tu sony ps ka 14 is so tu ussi wajah to other consoles ko anything bolega, yahi reason is jis wajah se tu switch 2 ko hate give raha is.",0,hinglish,2025-12-01T13:03:27Z,Positive,Hardware,Language Error,False,False,False,False,False,False,True,0,0,1,0,0
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgxCKwkFvFpYYPC1olN4AaABAg,@skylerthewolfboy,"""heres why ill never upgrade to a switch 2- PIRATING! :D"" yeah no im good on that buddy, do you realize nintendo is a lifetime game investment? my 8 pokemon games on the DS got me a switch 2 for free bro, along with $200 worth of games and accessories. it helped me save enough to immediately get all the accessories i need to make the handheld last for years. on top of that, the rails you are claiming to be crap were the part they made the easiest on the handheld to replace and fix on your own and its a $15 part. so what am i losing by not upgrading? money and games. sure its unlikely i will find another switch game worth $600 like soul silver, but i still have my 3DSXL and it has a rare DSI game on it so if the switch 3 ever comes i can just sell that and emulate on my DS lite if they never put ds games on the switch. also, they  plan to remake almost all pokemon games, i ported all my pokemon to switch so its like i never lost the games because all my gen 4 childhood pokemon are on my gen 4 remake on the switch. it was a dying save file and game cart so its a blessing i got money to continue my nintendo gaming and got it for free. now all i gotta do is keep buying used switch games and eventually ill have enough games to trade up to the switch 3 thanks to this generations backwards compatibility. so this video is a scam ad and nothing more. learn to maintain your own devices and stick to physical and you will always be able to game for cheap.","""heres why ill never upgrade to a switch 2- pirating! :d"" yeah no im good on that buddy, do you realize nintendo is a lifetime game investment? my 8 pokemon games on the ds got me a switch 2 for free bro, along with $200 worth of games and accessories. it helped me save enough to immediately get all the accessories i need to make the handheld last for years. on top of that, the rails you are claiming to be crap were the part they made the easiest on the handheld to replace and fix on your own and its a $15 part. so what am i losing by not upgrading? money and games. sure its unlikely i will find another switch game worth $600 like soul silver, but i still have my 3dsxl and it has a rare dsi game on it so if the switch 3 ever comes i can just sell that and emulate on my ds lite if they never put ds games on the switch. also, they plan to remake almost all pokemon games, i ported all my pokemon to switch so its like i never lost the games because all my gen 4 childhood pokemon are on my gen 4 remake on the switch. it was a dying save file and game cart so its a blessing i got money to continue my nintendo gaming and got it for free. now all i gotta do is keep buying used switch games and eventually ill have enough games to trade up to the switch 3 thanks to this generations backwards compatibility. so this video is a scam ad and nothing more. learn to maintain your own devices and stick to physical and you will always be able to game for cheap.",0,english,2026-05-24T17:13:25Z,Positive,Software,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,UgyFIMLpgnLazrj4iMt4AaABAg,@G-O-O-S-E,PS1 was the best in video game history relax,ps1 was the best in video game history relax,0,english,2026-03-21T05:29:41Z,Positive,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgxS0-QzOm1XK1qJAMd4AaABAg,@Dunamos,2:30 well... the pricing is now reversed people.,2:30 well. the pricing is now reversed people.,0,english,2026-04-27T13:05:53Z,Negative,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,UgzZunXGYmUcb4DC1mt4AaABAg,@ArTeam-m2b,Team Both 👇,team both 👇,0,english,2026-05-27T10:17:24Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,1uEYIGw74cc,New Nintendo switch 2 games are too expensive!! #nintendo #Nintendoswitch,https://www.youtube.com/watch?v=1uEYIGw74cc,NDSrevival,2025-04-27T05:30:48Z,1958860,457,14113.0,UgyZX9dsjrfsoC04Uwl4AaABAg,@MustafaAbbas-k5u,The band is called,the band is called,0,english,2026-03-11T22:45:47Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgzPi4ZZgJ4gonWliwt4AaABAg,@KarubeePlanetRobobot,"“or because the price of the games literally doubled”
_shows a price that admittedly is expensive, but far from double_","“or because the price of the games literally doubled” _shows a price that admittedly is expensive, but far from double_",0,english,2026-05-11T22:19:59Z,Negative,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,Ugz-UiadEgPlDKFjnQJ4AaABAg,@JasperachillesSayson,I want,i want,0,english,2026-05-23T03:30:47Z,Positive,Other,Ambiguous,False,False,False,False,False,False,False,1,0,0,0,0
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgyeUJ9_O5mEy9amzMl4AaABAg,@deadlymans,My Psp vita still good ❤,my psp vita still good ❤,0,english,2026-05-28T04:08:26Z,Negative,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,Ugy-mlrmWy5YfB_DUqV4AaABAg,@FosdogenTheI,switch chew,switch chew,0,english,2026-05-15T16:34:28Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,Ugzm6ErmaP_6E35ye-h4AaABAg,@TheGreatNateVA,God I wish I can experience this all over again,god i wish i can experience this all over again,0,english,2026-01-08T02:58:28Z,Positive,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,#NAME?,My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98,Marques Brownlee,2025-07-03T19:44:30Z,3540788,4665,77430.0,UgyAj4lPgJL84HOEGrF4AaABAg,@vnkman4391,Switch LITE best,switch lite best,0,english,2026-03-05T09:35:15Z,Positive,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,UgwIqZXwZN1urXkg0994AaABAg,@BonnieMetuamate-k8c,Team switch,team switch,1,english,2026-05-09T20:56:45Z,Positive,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgzmIBBFAqs7B8iKtbB4AaABAg,@mousumepapa1907,And 600$,and 600$,0,english,2026-05-20T09:57:59Z,Negative,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgzHUXiGmusXIwHyuFF4AaABAg,@AdriiPing,Precisei ver o vídeo pra saber como abre a caixa 😅,precisei ver o vídeo pra saber como abre a caixa 😅,0,english,2026-05-28T21:06:33Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,NxRdYFYyeOo,💞 Nintendo switch unboxing ✨🎀,https://www.youtube.com/watch?v=NxRdYFYyeOo,ROSE F W,2024-12-31T02:24:35Z,22019105,899,211333.0,UgwYPUN-53zRDUDYgWJ4AaABAg,@gaelanimayt,Os controles eram brancos assim? O meu ja ta amarelado,os controles eram brancos assim? o meu ja ta amarelado,0,english,2026-03-22T04:09:40Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgxXfDftSwUrrLHMkvt4AaABAg,@yeroc5033,My favorite is  the switch oled!!,my favorite is the switch oled!,0,english,2026-02-28T00:02:14Z,Positive,Display,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgxecZ92m3XfnaouIUt4AaABAg,@vaniagamba6303,Mario is better,mario is better,0,english,2025-12-11T13:09:48Z,Neutral,Gaming,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgyMoW6KdilB8UTvXCh4AaABAg,@LimenMtb,What about the rocket in Mario cart 8?,what about the rocket in mario cart 8?,0,english,2025-12-27T09:04:05Z,Neutral,Gaming,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgyDEDsCf3HRMcMQG_J4AaABAg,@ultravioletzombie,You get a noob to review a console and you get a noob video,you get a noob to review a console and you get a noob video,0,english,2026-03-02T09:35:23Z,Negative,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,Ugy_0GHKzjdYB5pj8fN4AaABAg,@RapahelOmadi,switch 2 is more satisfying ❤😊❤😊❤,switch 2 is more satisfying ❤😊❤😊❤,0,english,2026-06-02T22:45:01Z,Positive,Hardware,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,NxRdYFYyeOo,💞 Nintendo switch unboxing ✨🎀,https://www.youtube.com/watch?v=NxRdYFYyeOo,ROSE F W,2024-12-31T02:24:35Z,22019105,899,211333.0,UgwMYCL7HKWSIxO_cYB4AaABAg,@Евгений-у6я1и,Желаю тебе приятной игры,i wish you a pleasant game.,0,unknown,2026-02-14T18:24:25Z,Positive,Gaming,Ambiguous,False,False,False,False,False,False,True,1,0,0,0,0
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgyINytrjIOs3CJ6bHd4AaABAg,@Charles_fizh,"“Nintendo switch 10 dollars to 500 dollars” *shows Steam deck*
I guess Nintendo bought Steam now!",“nintendo switch 10 dollars to 500 dollars” *shows steam deck* i guess nintendo bought steam now!,0,english,2026-02-09T23:36:00Z,Negative,Competition,Ambiguous,False,False,False,False,False,False,False,1,0,0,0,0
Nintendo Switch,jgKJwvdyFps,I Bought Nintendo Switch Lite in 2026 | Worth It or Not?,https://www.youtube.com/watch?v=jgKJwvdyFps,Rounder's Tech,2026-02-25T13:30:51Z,49208,76,901.0,UgwhXJjpntDfuUcs0914AaABAg,@youtubetroll-o5l,Bro I love your videos only one thing I want from you that a video of diffrentent games cds and cards of nintendo switch,bro i love your videos only one thing i want from you that a video of diffrentent games cds and cards of nintendo switch,1,english,2026-03-16T16:14:35Z,Positive,Gaming,Future Demand,False,False,False,False,False,False,False,0,1,0,0,0
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgzmB1L7A-HpFSomGP14AaABAg,@AllDayPlayz,Ummm guys... My Nintendo Is 20K,ummm guys. my nintendo is 20k,0,english,2026-04-27T01:23:37Z,Neutral,Price,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,qDkkPYSwy04,Nintendo Switch VS PS Portal (Which is Best Gaming Handheld COnsole?),https://www.youtube.com/watch?v=qDkkPYSwy04,Onespot Tech,2025-01-08T11:50:08Z,1095375,394,8715.0,UgxfRh4-m9mZmvAK6-J4AaABAg,@Toshitsonicreateavideo,East Hoya West mobile is best,east hoya west mobile is best,0,english,2026-05-31T06:30:50Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgzKyepU88Zbdnb8zyd4AaABAg,@DekuCut-n6f,Your getting bricked,your getting bricked,1,english,2026-05-24T02:59:44Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,UgwGooaGCTTG8698K-Z4AaABAg,@Gopi-y2p1e,"Nintendo is for kids : mario cart 🤡
Ps4/ps5 is for legends: tlous2 gow got unchrtd Bloodbborne",nintendo is for kids : mario cart 🤡 ps4/ps5 is for legends: tlous2 gow got unchrtd bloodbborne,0,english,2026-06-02T09:03:00Z,Positive,Competition,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgxZwegkiskrAiULF294AaABAg,@guy4517,holy cornball,holy cornball,0,english,2026-01-25T05:20:36Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,Ugzr4sjQGzz5PWdwQap4AaABAg,@WispyBlueBricksGPX,"If a Nintendo Switch 2 OLED is coming them it'll be a win despite everything, the one thing Nintendo has that Xbox doesn't are exclusives","if a nintendo switch 2 oled is coming them it'll be a win despite everything, the one thing nintendo has that xbox doesn't are exclusives",0,english,2025-10-11T05:59:44Z,Positive,Display,Future Demand,False,False,False,False,False,False,False,0,1,0,0,0
Nintendo Switch,9flte56erE8,Nintendo Switch 2 – Overview Trailer,https://www.youtube.com/watch?v=9flte56erE8,Nintendo of America,2025-04-02T14:06:26Z,5938693,18030,145573.0,Ugy-JdADTJ_dXVLr0nZ4AaABAg,@GuardianShack2.0,Goodbye Switch 1 Classic. Hello SWITCH 2!!! >:),goodbye switch 1 classic. hello switch 2! >:),2,english,2025-11-22T01:29:40Z,Positive,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,qDkkPYSwy04,Nintendo Switch VS PS Portal (Which is Best Gaming Handheld COnsole?),https://www.youtube.com/watch?v=qDkkPYSwy04,Onespot Tech,2025-01-08T11:50:08Z,1095375,394,8715.0,Ugwf4UPBSbVbeoH9H6N4AaABAg,@rakeshram-y7r,P chhote wala kitne ka,p chhote wala how many ka,0,hinglish,2026-03-31T16:49:23Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,True,0,0,0,0,1
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,Ugy9Xstwsf4bPBF0LZh4AaABAg,@RobertWWD,"What I’m disappointed in is hearing that the Switch 2 has the Joy Stick Drift.
I hope the Oled version fixes that.",what i’m disappointed in is hearing that the switch 2 has the joy stick drift. i hope the oled version fixes that.,0,english,2026-03-16T03:16:53Z,Negative,Hardware,Future Demand,False,False,False,False,False,False,False,0,1,0,0,0
